date,discharge.daily,lnQ.daily,lnQ.bin1,lnQ.bin2,lnQ.bin1.weight,lnQ.bin2.weight
2017-05-11,0.7159400935308383,-0.33415878377489405,3,4,0.3756626018099166,0.6243373981900834
2017-05-12,0.6924312679421791,-0.3675462979155114,3,4,0.40496673603404304,0.595033263965957
2017-05-13,0.767464270216535,-0.26466335406822905,3,4,0.31466664411416345,0.6853333558858365
2017-05-14,0.6738926652150852,-0.3946844311742473,3,4,0.4287858049307825,0.5712141950692176
2017-05-15,0.5867427068820242,-0.5331688740137681,3,4,0.5503332398141046,0.44966676018589535
2017-05-16,NA,NA,NA,NA,NA,NA
2017-05-17,NA,NA,NA,NA,NA,NA
2017-05-18,NA,NA,NA,NA,NA,NA
2017-05-19,NA,NA,NA,NA,NA,NA
2017-05-20,NA,NA,NA,NA,NA,NA
2017-05-21,NA,NA,NA,NA,NA,NA
2017-05-22,NA,NA,NA,NA,NA,NA
2017-05-23,NA,NA,NA,NA,NA,NA
2017-05-24,NA,NA,NA,NA,NA,NA
2017-05-25,NA,NA,NA,NA,NA,NA
2017-05-26,NA,NA,NA,NA,NA,NA
2017-05-27,NA,NA,NA,NA,NA,NA
2017-05-28,NA,NA,NA,NA,NA,NA
2017-05-29,NA,NA,NA,NA,NA,NA
2017-05-30,NA,NA,NA,NA,NA,NA
2017-05-31,0.5920472162852677,-0.5241688900399429,3,4,0.5424339773151601,0.4575660226848399
2017-06-01,0.5532367849912122,-0.5919691864795693,3,4,0.6019421209563578,0.3980578790436422
2017-06-02,0.4971038101981474,-0.6989564010584459,3,4,0.6958445206103275,0.30415547938967247
2017-06-03,0.4359634986566932,-0.830196757815016,3,4,0.8110338400013776,0.18896615999862243
2017-06-04,0.44379400928511464,-0.8123947672563319,3,4,0.7954090792422747,0.20459092075772534
2017-06-05,2.8964458476051593,1.0634844155762722,4,5,0.14895480503511943,0.8510451949648805
2017-06-06,2.0654882427797108,0.7253666356475887,4,5,0.44571990006026757,0.5542800999397324
2017-06-07,0.9494776138946767,-0.05184332573793031,3,4,0.12787505940655894,0.872124940593441
2017-06-08,0.6943709114670473,-0.36474900668183685,3,4,0.4025115608020587,0.5974884391979414
2017-06-09,0.5950215019012253,-0.5191577364403384,3,4,0.5380357008492318,0.4619642991507682
2017-06-10,0.5305195614773061,-0.6338984479466416,3,4,0.6387433245672254,0.3612566754327746
2017-06-11,0.4776846437655577,-0.7388045052918307,3,4,0.7308190979362722,0.2691809020637278
2017-06-12,0.4379870975190598,-0.8255658267586197,3,4,0.8069692838715691,0.19303071612843092
2017-06-13,0.4170657373671062,-0.8745114260415748,3,4,0.8499287089137326,0.15007129108626738
2017-06-14,0.40412972564230387,-0.9060193494885365,3,4,0.8775831312802668,0.12241686871973323
2017-06-15,NA,NA,NA,NA,NA,NA
2017-06-16,NA,NA,NA,NA,NA,NA
2017-06-17,0.7400851774186835,-0.3009899947881075,3,4,0.3465504420837733,0.6534495579162267
2017-06-18,0.6260427039044182,-0.4683366931090095,3,4,0.49343020344924265,0.5065697965507574
2017-06-19,2.039185597803939,0.7125505113851236,4,5,0.45696857895377857,0.5430314210462215
2017-06-20,7.25760005577651,1.9820492033564419,5,6,0.34273288263330404,0.657267117366696
2017-06-21,NA,NA,NA,NA,NA,NA
2017-06-22,NA,NA,NA,NA,NA,NA
2017-06-23,NA,NA,NA,NA,NA,NA
2017-06-24,NA,NA,NA,NA,NA,NA
2017-06-25,NA,NA,NA,NA,NA,NA
2017-06-26,NA,NA,NA,NA,NA,NA
2017-06-27,NA,NA,NA,NA,NA,NA
2017-06-28,0.5002007360918344,-0.6927457889446704,3,4,0.690393482529758,0.30960651747024204
2017-06-29,0.4593438946483787,-0.7779561236376792,3,4,0.7651823714122921,0.23481762858770794
2017-06-30,0.5794516990360121,-0.5456729690531112,3,4,0.5613080514709683,0.4386919485290317
2017-07-01,0.7381721117772714,-0.3035782677814326,3,4,0.34882216255046145,0.6511778374495385
2017-07-02,0.5276205573360128,-0.6393778950314595,3,4,0.6435526210057452,0.3564473789942548
2017-07-03,0.4349401568904165,-0.8325468277239825,3,4,0.8130964902411765,0.18690350975882353
2017-07-04,0.3893321490543554,-0.943322446079144,3,4,0.9103239620250414,0.0896760379749586
2017-07-05,0.378948553555343,-0.9703548257116105,3,4,0.9340502112393739,0.06594978876062607
2017-07-06,0.3768197353329207,-0.9759883615025714,3,4,0.9389947509340469,0.06100524906595306
2017-07-07,0.34637715767404664,-1.0602270465176484,2,3,0.012930825424319874,0.9870691745756801
2017-07-08,0.4148289904614798,-0.8798889148532542,3,4,0.8546485168414059,0.14535148315859414
2017-07-09,0.5096350979949757,-0.6740603034793476,3,4,0.6739932805916133,0.32600671940838666
2017-07-10,0.372091255004639,-0.9886161456401055,3,4,0.950078124190321,0.049921875809678995
2017-07-11,0.3215314658300695,-1.1346598681493807,2,3,0.07826031915632653,0.9217396808436735
2017-07-12,0.3139757880837078,-1.1584394040605288,2,3,0.09913155590647395,0.9008684440935261
2017-07-13,0.2831046024327008,-1.2619388297279719,2,3,0.18997273231466366,0.8100272676853364
2017-07-14,0.2601697632751322,-1.3464209253627788,2,3,0.2641224476720614,0.7358775523279386
2017-07-15,0.23708321037010016,-1.4393441008596817,2,3,0.34568087684485843,0.6543191231551415
2017-07-16,0.21639375424669124,-1.5306555945026166,2,3,0.42582473705105456,0.5741752629489454
2017-07-17,0.4158069708339728,-0.877534138826284,3,4,0.8525817360540893,0.14741826394591073
2017-07-18,0.27733836357490094,-1.28251698910326,2,3,0.2080341292152883,0.7919658707847117
2017-07-19,0.25715003213216775,-1.3580955818062606,2,3,0.27436926323309635,0.7256307367669037
2017-07-20,0.22183730861415113,-1.505811009851747,2,3,0.4040187097953131,0.5959812902046868
2017-07-21,0.20562268948316345,-1.5817123940816753,2,3,0.4706371570957951,0.5293628429042049
2017-07-22,0.17818417043570672,-1.724937598218198,2,3,0.5963455458251204,0.40365445417487955
2017-07-23,0.1609695749045544,-1.82653990760395,2,3,0.6855216282127337,0.31447837178726634
2017-07-24,0.2303176434429033,-1.4682958643956208,2,3,0.3710917643134228,0.6289082356865772
2017-07-25,0.19116068091877852,-1.6546409432426452,2,3,0.5346463547971593,0.4653536452028407
2017-07-26,0.14779182834214905,-1.9119505606152556,2,3,0.7604863359616321,0.23951366403836793
2017-07-27,0.16207698818715444,-1.8196838209153092,2,3,0.6795040587785435,0.3204959412214565
2017-07-28,0.18508195551790094,-1.6869565492011176,2,3,0.5630096780009377,0.4369903219990623
2017-07-29,0.17053379128942367,-1.7688218125147024,2,3,0.6348626064439172,0.36513739355608277
2017-07-30,0.14358573338333297,-1.9408229770017598,2,3,0.7858275806437479,0.2141724193562521
2017-07-31,0.1209037649962868,-2.1127603804377806,2,3,0.9367365919351099,0.06326340806489006
2017-08-01,NA,NA,NA,NA,NA,NA
2017-08-02,NA,NA,NA,NA,NA,NA
2017-08-03,NA,NA,NA,NA,NA,NA
2017-08-04,NA,NA,NA,NA,NA,NA
2017-08-05,NA,NA,NA,NA,NA,NA
2017-08-06,NA,NA,NA,NA,NA,NA
2017-08-07,NA,NA,NA,NA,NA,NA
2017-08-08,NA,NA,NA,NA,NA,NA
2017-08-09,NA,NA,NA,NA,NA,NA
2017-08-10,0.15969778453477437,-1.834472096526311,2,3,0.6924836897754189,0.30751631022458115
2017-08-11,0.13073643096845913,-2.0345719598663674,2,3,0.8681108187928758,0.13188918120712423
2017-08-12,0.20995763167076903,-1.560849522568453,2,3,0.45232586909306205,0.547674130906938
2017-08-13,0.3607038445452064,-1.0196980325621978,3,4,0.9773586154083256,0.02264138459167442
2017-08-14,0.29004547895477717,-1.2377175443152222,2,3,0.16871377317722341,0.8312862268227765
2017-08-15,0.1935359401656702,-1.6422920464690502,2,3,0.5238077602540251,0.4761922397459749
2017-08-16,0.1739679577429112,-1.7488841476282766,2,3,0.6173633698883959,0.3826366301116041
2017-08-17,NA,NA,NA,NA,NA,NA
2017-08-18,NA,NA,NA,NA,NA,NA
2017-08-19,0.10272386053245613,-2.2757108566815236,1,2,0.07975780063069329,0.9202421993693067
2017-08-20,0.08441803531159234,-2.471974211682391,1,2,0.252017636268653,0.747982363731347
2017-08-21,0.07262896694435082,-2.6223914430043753,1,2,0.3840384485314794,0.6159615514685206
2017-08-22,0.06423767050166018,-2.745165472428585,1,2,0.4917968944682206,0.5082031055317794
