site,resolution,date,GPP,GPP.lower,GPP.upper,GPP.n_eff,GPP.Rhat,ER,ER.lower,ER.upper,ER.n_eff,ER.Rhat,K600,K600.lower,K600.upper,K600.n_eff,K600.Rhat,DO.obs,DO.sat,DO.amp,DO.psat,depth,temp.water,discharge,shortwave,year
NC_EllerbeGlenn,15min,2021-11-15,0.4306511880474357,-0.26661946257987046,1.0944836297182885,3100.551793353171,0.9999797999622864,-5.0887691126042185,-7.505719291156856,-2.609588094379418,2689.738472328988,0.9989374118530348,6.028548021838004,3.240584642745606,8.876921372216263,2772.986049615451,0.9998489053071706,7.701701145833334,10.353395753860498,0,74.38816528346828,0.33294312112041896,14.103403125,0.49790408337982006,172.78690018120858,2021
NC_EllerbeGlenn,15min,2021-11-16,0.7719910736058097,0.11856914083570814,1.4353728260082137,2750.436067551589,0.9984014762130652,-5.766938091849449,-8.105198050343109,-3.4180462277950783,1983.1802930867696,0.9994731978119632,7.236580855746158,4.391395094168889,10.274646141214124,2036.225647308678,0.9996590431719538,8.173958125,10.360600693274272,0,78.89463523390337,0.3429324564882089,14.236455208333334,0.5538003060104337,171.3118276790449,2021
NC_EllerbeGlenn,15min,2021-11-17,1.0408856091452394,0.34530541293377576,1.750602169038424,2843.501341365995,1.0001564091377966,-6.446534335108004,-8.95649308148096,-4.085110018396601,1841.977983423758,1.0008521830491006,7.217286121833649,4.424365579644981,10.043358792164968,1817.214188480803,1.0001454900036757,7.84375,10.030752070951028,0,78.19702794484805,0.34415323183342544,15.779513541666669,0.5593751799297931,169.86787361903032,2021
NC_EllerbeGlenn,15min,2021-11-18,1.023761272562052,0.3366525801069496,1.6636475589235031,2789.3334994095517,1.000827953340933,-6.478617865023544,-8.969028121994956,-3.6438844649463737,1930.660469367614,1.000675622767439,6.519196767694501,3.69474458617104,9.207774333204512,1883.398985520247,1.0002283720638008,7.3306946875,9.745910614454424,0,75.2181604931575,0.3397179029073945,17.02791875,0.5335950751386815,168.45565692802464,2021
NC_EllerbeGlenn,15min,2021-12-01,-0.16126078652525166,-0.8157844497289757,0.5209108935112156,2900.5963189028407,0.99955522116261,-1.8279158405324885,-3.2445569604953532,-0.477776711874513,2208.326253205837,1.0017031093466735,6.845572640691248,3.722867712223062,10.053001056046808,2232.695735203264,0.9991705405229412,9.806944270833334,10.705668687665646,0,91.60515383903332,0.3186678046659987,12.6538875,0.434722178960414,153.79244595191776,2021
NC_EllerbeGlenn,15min,2021-12-02,0.18500668844025037,-0.46953127509325,0.8230539275624104,4285.791609880233,0.9994226796109036,-2.189470774170698,-3.634822869574153,-0.7867842599408671,2191.177847988183,0.9989709034817216,5.9322063011661506,2.8802975778077595,8.969364240485302,1742.7054953728373,1.002575794398214,9.207847291666669,10.219923804013924,0,90.097024872634,0.3246568886382794,14.44125,0.4627735286816349,152.91616334372642,2021
NC_EllerbeGlenn,15min,2021-12-03,1.262274267225723,0.6106487042871149,1.9421985044654044,2639.3157579594304,0.9988586841955036,-3.4574916003288005,-5.036613595627703,-1.885994582470324,1935.5542448324757,0.999709476173592,5.223540894014207,2.567350182722759,7.751464817641341,1805.9326153078375,1.0001919911214043,8.912482291666667,10.183019608561818,0,87.52298074898243,0.32030686438113576,14.705761458333331,0.4369639272031194,152.07727048653965,2021
NC_EllerbeGlenn,15min,2021-12-04,1.988130566880883,1.2853528197909063,2.6808032840216436,2435.215537908564,1.0000163644138105,-4.119074005523354,-5.695399792665047,-2.5028180352109426,1961.480404841174,0.9991463557639628,5.84539085028406,3.39083928306366,8.159568166729406,1877.9053802129288,0.998949953503565,9.026112916666667,10.185925545226713,0,88.61357641570874,0.32154508489789885,14.841525,0.44253880112247873,151.2761074715194,2021
NC_EllerbeGlenn,15min,2021-12-05,1.5901009906500758,0.9343505768447494,2.277278144163554,2754.2813964359357,0.9991669308999286,-4.058859946347972,-5.592383684893855,-2.4111446490667463,2152.7682286397826,0.9998819681243256,5.683557388621373,3.19793975924118,8.100430931566452,1921.8577554792355,1.0006883602624108,8.805694583333333,10.232212629033874,0,86.05855744579817,0.3218124200218429,14.778888541666667,0.4443380990541238,150.5240673108318,2021
NC_EllerbeGlenn,15min,2021-12-06,1.6304724907673205,0.9372474264638108,2.3190647399327236,2114.788211863969,0.9996664029914594,-3.9136841197338303,-5.5019355702337895,-2.33973100535032,1754.1103876261873,0.9997917361226462,5.76849964787027,3.1632700298584853,8.108533768929457,1688.3147877440222,0.9997655547131062,8.629409791666667,9.915609822969673,0,87.02853324942757,0.31407212806820395,15.879095833333333,0.4082636503590101,149.8288753901714,2021
NC_EllerbeGlenn,15min,2021-12-07,1.7404069954230488,1.061014182582753,2.439122806768538,2503.651844804946,0.9992166338214572,-3.7492892083906417,-5.280934357327958,-2.142629252598837,2057.108031929794,0.998876357137709,5.878052692967964,3.5018211025333232,8.306841789487784,2228.5532576689648,0.9996074702952384,9.118436770833334,10.412213978079084,0,87.57442739873048,0.30866243674086424,13.894929166666667,0.38864835323533825,149.17172261093012,2021
NC_EllerbeGlenn,15min,2021-12-08,0.9751947336295788,0.3496626070079426,1.60119147131483,3197.254632900879,0.9988472767202858,-4.2581322086529365,-6.196775089254912,-2.239758113739505,2213.6146623079817,0.9984208688635394,6.077879566115744,3.2087819652636904,8.908482390344947,2118.1328190887752,0.9982070526540624,8.734895520833334,10.533923417392655,0,82.92157797930322,0.33436964436225775,13.165352083333334,0.5166049831939673,148.55286888547582,2021
NC_EllerbeGlenn,15min,2021-12-09,1.6972459963969326,1.059207480566141,2.3671546688675815,2538.300722869798,0.999308182462772,-4.196861246182518,-5.693298090276002,-2.6475389067553348,1817.652646046582,0.9990906856682144,5.1592078182997065,2.878295010623943,7.348075622456792,2238.272151378133,0.9986356889697572,9.455488229166669,10.952734044496896,0,86.3299354366912,0.3415631728287237,11.763128125,0.551027617394456,147.9725584700535,2021
NC_EllerbeGlenn,15min,2021-12-10,1.2887784291401014,0.6677837076622974,1.9325980169000696,2926.72569434035,0.9991396035770348,-4.362565388597936,-6.028325678273452,-2.6806682058384173,2201.5905679566913,0.9992930833954252,6.914127632205099,4.196173511023846,9.461404539776618,2247.5267992640574,0.9990909787898636,8.855659166666667,10.584591248328774,0,83.66557535289715,0.2850661700469775,13.118745833333334,0.3138329553037876,147.43102003258326,2021
NC_EllerbeGlenn,15min,2021-12-11,2.0266496484634864,1.2956361510649816,2.6711475209362625,2079.77257505682,0.9999561619991544,-5.189249967265067,-6.973043206161828,-3.3691743401317793,1778.3130600380866,0.9997160173853936,6.537107732601467,4.386109646778173,8.884625368671848,1845.211413346116,1.0000375743851024,8.464756041666666,9.807165645226169,0,86.31195136167659,0.35550576337122153,16.357502083333333,0.7147637291741588,146.92846673029675,2021
NC_EllerbeGlenn,15min,2021-12-12,0.09030186574185416,-0.522616157352135,0.726920756278341,3319.50899763026,0.9997704864839548,-6.12071207367757,-8.903710053193812,-3.30696105140866,1654.5752047488886,0.9997048548388936,7.076088805853789,3.819286400180294,10.282499119825015,1642.1348744602742,0.9999133391413082,8.073437916666666,10.733331859126231,0,75.21837601436002,0.36692015132662753,12.781460416666668,0.7071535838239221,146.46509627367217,2021
