date,discharge.daily,lnQ.daily,lnQ.bin1,lnQ.bin2,lnQ.bin1.weight,lnQ.bin2.weight
2022-05-16,0.5869398343088478,-0.5328329613256964,9,10,0.6211531597799181,0.37884684022008186
2022-05-17,0.5368397107531235,-0.6220557192479912,8,9,0.06726694939139245,0.9327330506086076
2022-05-18,0.5666608617185855,-0.5679942816844352,9,10,0.7969597615736126,0.2030402384263874
2022-05-19,0.6299607528876077,-0.46209775854089497,9,10,0.26747714585591115,0.7325228541440889
2022-05-20,0.71337738486617,-0.3377447070557943,10,11,0.6457118884304076,0.3542881115695924
2022-05-21,0.49038242809179555,-0.712569726788823,8,9,0.5198369870955517,0.4801630129044483
2022-05-22,0.5279612078445142,-0.6387324679663781,8,9,0.1506506929833268,0.8493493070166732
2022-05-23,4.116952949715935,1.4151133144290309,19,20,0.8814217810062822,0.11857821899371779
2022-05-24,NA,NA,NA,NA,NA,NA
2022-05-25,NA,NA,NA,NA,NA,NA
2022-05-26,NA,NA,NA,NA,NA,NA
2022-05-27,24.778426783558498,3.209973386839282,24,24,1,0
2022-05-28,NA,NA,NA,NA,NA,NA
2022-05-29,NA,NA,NA,NA,NA,NA
2022-05-30,0.8523952726013057,-0.15970492475932144,11,12,0.7555129769480434,0.24448702305195658
2022-05-31,0.6673035591410942,-0.4045102254421212,10,11,0.9795394803620421,0.02046051963795792
2022-06-01,0.4859962706748181,-0.7215543286196895,8,9,0.564759996249884,0.43524000375011596
2022-06-02,0.6008770191072461,-0.5093649924953204,9,10,0.5038133156280384,0.49618668437196156
2022-06-03,0.5431520018575834,-0.6103660684650867,8,9,0.008818695476869866,0.9911813045231301
2022-06-04,0.5505851670833958,-0.596773626187186,9,10,0.9408564840873664,0.05914351591263356
2022-06-05,0.49896596412636474,-0.6952173937204987,8,9,0.43307532175393026,0.5669246782460697
2022-06-06,0.4246048151808359,-0.8565963892666016,7,8,0.23997029948444498,0.760029700515555
2022-06-07,0.4436301785564274,-0.812763994809047,7,8,0.02080832719667192,0.9791916728033281
2022-06-08,1.0362481251905487,0.03560661824068751,12,13,0.7789552619479996,0.22104473805200042
2022-06-09,0.6318780375688688,-0.4590588819883029,9,10,0.2522827630929509,0.747717236907049
2022-06-10,NA,NA,NA,NA,NA,NA
2022-06-11,NA,NA,NA,NA,NA,NA
2022-06-12,NA,NA,NA,NA,NA,NA
2022-06-13,NA,NA,NA,NA,NA,NA
2022-06-14,NA,NA,NA,NA,NA,NA
2022-06-15,NA,NA,NA,NA,NA,NA
2022-06-16,NA,NA,NA,NA,NA,NA
2022-06-17,0.5827365563537752,-0.5400200706523625,9,10,0.6570887064132487,0.3429112935867513
2022-06-18,0.4088830807944944,-0.8943260298349479,7,8,0.4286185023261764,0.5713814976738236
2022-06-19,0.4020044532918775,-0.9112921125839835,7,8,0.5134489160713541,0.4865510839286459
2022-06-20,0.3477187497935232,-1.0563613162179672,6,7,0.23879493424127296,0.761205065758727
2022-06-21,0.4193131094605551,-0.8691373601843253,7,8,0.3026751540730633,0.6973248459269368
2022-06-22,0.5172244136294517,-0.6592784297385995,8,9,0.2533805018444341,0.7466194981555658
2022-06-23,0.4836807807136027,-0.7263301338404767,8,9,0.5886390223538203,0.41136097764617974
2022-06-24,0.4434826951194073,-0.8130964968902484,7,8,0.022470837602678876,0.9775291623973211
2022-06-25,0.4443380990541238,-0.8111695219758895,7,8,0.012835963030884415,0.9871640369691156
2022-06-26,0.45144680071849214,-0.7952977409333649,8,9,0.9334770578182613,0.06652294218173871
2022-06-27,0.710162245939132,-0.34226181964521646,10,11,0.6682974513775185,0.3317025486224815
2022-06-28,0.4588888149505258,-0.7789473314880532,8,9,0.8517250105917026,0.14827498940829742
2022-06-29,0.456254760765347,-0.7847039395856902,8,9,0.8805080510798876,0.11949194892011239
2022-06-30,0.4582900321962242,-0.7802530372208767,8,9,0.8582535392558202,0.14174646074417985
2022-07-01,NA,NA,NA,NA,NA,NA
2022-07-02,NA,NA,NA,NA,NA,NA
2022-07-03,NA,NA,NA,NA,NA,NA
2022-07-04,NA,NA,NA,NA,NA,NA
2022-07-05,NA,NA,NA,NA,NA,NA
2022-07-06,0.389887214106307,-0.9418977762824797,7,8,0.6664772345638355,0.33352276543616455
2022-07-07,0.4265515965495011,-0.8520219426980857,7,8,0.21709806664186543,0.7829019333581346
2022-07-08,0.7258544836380695,-0.3204057200075074,10,11,0.5590169531889732,0.44098304681102685
2022-07-09,8.8862015440218,2.1844996853303065,22,23,0.03448992649990543,0.9655100735000945
2022-07-10,4.9529067687582415,1.5999746302426394,20,21,0.9571152019382402,0.04288479806175982
2022-07-11,1.2932822592291595,0.25718337390057816,13,14,0.6710714836485466,0.32892851635145337
2022-07-12,0.7236717287701722,-0.3234174027201806,10,11,0.5740753667523392,0.42592463324766083
2022-07-13,0.9185268457611137,-0.08498414692488851,11,12,0.3819090877758791,0.6180909122241209
2022-07-14,0.7477115290044466,-0.2907380318033864,10,11,0.41067851216836826,0.5893214878316317
2022-07-15,0.8698278148570803,-0.13946000087843838,11,12,0.6542883575436282,0.34571164245637176
2022-07-16,0.6186045282370608,-0.48028909862045455,9,10,0.35843384625370905,0.6415661537462909
2022-07-17,0.5339785320749338,-0.6273996429369341,8,9,0.09398656783610684,0.9060134321638932
2022-07-18,0.496104785448175,-0.7009681135854451,8,9,0.461828921078662,0.538171078921338
2022-07-19,0.5189057248114808,-0.6560330600782807,8,9,0.23715365354283985,0.7628463464571602
2022-07-20,0.5263978834121013,-0.6416979198527811,8,9,0.16547795241534216,0.8345220475846579
2022-07-21,6.555314311981507,1.8802760660251407,21,22,0.5556080230257328,0.44439197697426724
2022-07-22,1.2831059020747733,0.2492836247638975,13,14,0.7105702293319499,0.2894297706680501
2022-07-23,0.7029650542125516,-0.3524480979197598,10,11,0.7192288427502351,0.28077115724976487
2022-07-24,0.5846243443476323,-0.5367857844288989,9,10,0.6409172752959309,0.3590827247040691
2022-07-25,1.294078669789068,0.2577989900491631,13,14,0.6679934029056218,0.3320065970943782
2022-07-26,0.8842516949976449,-0.12301353402233689,11,12,0.5720560232631209,0.4279439767368791
2022-07-27,0.6320255210058889,-0.4588255043121521,9,10,0.2511158747121967,0.7488841252878033
2022-07-28,0.6895440614437236,-0.37172468031884004,10,11,0.8156117547456364,0.1843882452543636
2022-07-29,0.6644718771503084,-0.4087627235448844,9,10,8.019708758583157e-4,0.9991980291241417
2022-07-30,0.5764242652493154,-0.5509113178085894,9,10,0.7115449421943832,0.28845505780561675
2022-07-31,0.8095365858032679,-0.2112933113288883,10,11,0.013454909795877493,0.9865450902041225
2022-08-01,0.6563307914267995,-0.42109036190821025,9,10,0.06244016269248755,0.9375598373075125
2022-08-02,0.496016295385963,-0.7011464991961455,8,9,0.46272084913216394,0.5372791508678361
2022-08-03,0.4738642831455456,-0.7468343207629191,8,9,0.6911599569660322,0.30884004303396784
