date,discharge.daily,lnQ.daily,lnQ.bin1,lnQ.bin2,lnQ.bin1.weight,lnQ.bin2.weight
2021-11-12,NA,NA,NA,NA,NA,NA
2021-11-13,NA,NA,NA,NA,NA,NA
2021-11-14,NA,NA,NA,NA,NA,NA
2021-11-15,NA,NA,NA,NA,NA,NA
2021-11-16,NA,NA,NA,NA,NA,NA
2021-11-17,NA,NA,NA,NA,NA,NA
2021-11-18,NA,NA,NA,NA,NA,NA
2021-11-19,NA,NA,NA,NA,NA,NA
2021-11-20,0.009424191625583677,-4.664475318495288,7,8,0.11165995307279787,0.8883400469272021
2021-11-21,0.007981803611527205,-4.830590876576191,7,8,0.9422377434773113,0.05776225652268874
2021-11-22,0.25048291976617854,-1.3843645453480442,24,25,0.7111060873365787,0.28889391266342135
2021-11-23,0.02076566793242851,-3.8744542361548358,11,12,0.16155454137053424,0.8384454586294657
2021-11-24,0.009170520113909121,-4.6917612752481705,7,8,0.24808973683720903,0.751910263162791
2021-11-25,0.006536465928730334,-5.03035863743975,6,7,0.9410765477951069,0.058923452204893145
